date,value,type
2025-12-31 00:00:00,5497.47,income
2025-04-27 00:00:00,2944.15,income
2025-09-16 00:00:00,9248.66,expense
2025-06-27 00:00:00,3998.07,expense
2025-08-28 00:00:00,2591.19,income
2025-10-25 00:00:00,4204.34,income
2025-06-07 00:00:00,5262.25,income
2025-09-24 00:00:00,6881.94,expense
2025-04-10 00:00:00,2285.31,income
2025-06-08 00:00:00,4631.74,income
2025-08-12 00:00:00,1037.23,income
2025-01-28 00:00:00,1370.8,income
2025-02-13 00:00:00,4252.21,income
1/31/2025,221.14,expense
2025-11-25 00:00:00,4158.42,expense
2025-08-08 00:00:00,1719.51,income
2025-06-02 00:00:00,2126.87,expense
2025-05-19 00:00:00,9575.61,expense
2025-02-21 00:00:00,2552.09,expense
2025-06-10 00:00:00,4122.33,expense
2025-01-22 00:00:00,6466.38,income
2025-01-23 00:00:00,2222.7,expense
2025-03-09 00:00:00,6540.36,expense
2025-03-28 00:00:00,5658.61,expense
2025-05-01 00:00:00,2790.24,income
2025-03-09 00:00:00,3975.63,expense
2025-07-19 00:00:00,3024.8,income
2025-01-04 00:00:00,7360.05,expense
2025-02-25 00:00:00,8559.47,income
2025-05-21 00:00:00,3201.34,expense
2025-04-24 00:00:00,9405.53,expense
2025-09-13 00:00:00,4279.03,expense
2025-12-14 00:00:00,7990.6,expense
2025-06-15 00:00:00,1587.94,income
2025-12-23 00:00:00,6594.84,income
2025-12-11 00:00:00,9084.88,expense
3/2/2025,260.66,expense
2025-04-01 00:00:00,2963.91,expense
2025-03-20 00:00:00,4712.31,income
2025-08-31 00:00:00,2408.16,income
2025-12-09 00:00:00,9292.46,income
2025-12-04 00:00:00,8012.32,income
2025-12-27 00:00:00,7913.6,income
2025-12-21 00:00:00,7717.81,expense
2025-05-14 00:00:00,8780.01,expense
5/18/2025,266.19,expense
2025-04-23 00:00:00,9398.53,income
2025-11-02 00:00:00,2519.9,income
2025-11-21 00:00:00,3239.88,expense
2025-10-17 00:00:00,4024.76,expense
2025-09-08 00:00:00,4882.63,income
2025-01-28 00:00:00,7468.55,expense
2025-04-27 00:00:00,7344.91,income
2025-10-09 00:00:00,9056.85,income
2025-10-30 00:00:00,3846.41,income
2025-08-16 00:00:00,6193.1,income
2025-11-19 00:00:00,9573.46,income
2025-10-02 00:00:00,9379.63,income
2025-03-19 00:00:00,1525.84,income
2025-01-26 00:00:00,5553.01,income
2025-01-04 00:00:00,3151.29,expense
2025-05-20 00:00:00,3960.11,expense
2025-11-14 00:00:00,8316.09,expense
2025-07-13 00:00:00,4632.68,income
2025-01-18 00:00:00,8378.43,income
2025-08-30 00:00:00,7827.1,income
2025-05-17 00:00:00,9299.25,expense
2025-05-08 00:00:00,2368.57,expense
2025-01-29 00:00:00,6269.86,income
2025-09-02 00:00:00,2469.75,income
2025-09-17 00:00:00,6357.57,expense
2025-11-13 00:00:00,5218.81,expense
2025-12-16 00:00:00,5177.72,income
2025-12-25 00:00:00,1112.4,income
2025-10-04 00:00:00,6352.1,expense
2025-11-02 00:00:00,1629.97,expense
2025-05-25 00:00:00,2457.61,expense
2025-10-20 00:00:00,9569.04,income
2025-05-30 00:00:00,2455.82,expense
2025-10-24 00:00:00,2594.45,income
2025-09-05 00:00:00,9426.79,expense
2025-02-21 00:00:00,3689.64,income
2025-09-28 00:00:00,4665.67,income
2025-11-30 00:00:00,2928.1,income
2025-05-28 00:00:00,7804.27,expense
2025-01-06 00:00:00,2872.59,expense
2025-06-20 00:00:00,3418.36,income
2025-07-26 00:00:00,7247.32,income
2025-11-28 00:00:00,2265.48,expense
2025-08-07 00:00:00,9394.24,expense
2025-11-23 00:00:00,5739.89,income
2025-07-26 00:00:00,3818.22,expense
2025-05-05 00:00:00,4477.8,expense
2025-01-08 00:00:00,5080.85,income
2025-09-13 00:00:00,3058.49,income
2025-10-11 00:00:00,8895.95,income
2025-10-18 00:00:00,4860.63,income
2025-02-18 00:00:00,8153.17,expense
2025-02-16 00:00:00,2473.95,income
2025-03-18 00:00:00,4167.03,expense
2025-05-01 00:00:00,5697.6,income
2025-02-05 00:00:00,7629.22,income
2025-11-23 00:00:00,9085.96,expense
2025-07-26 00:00:00,5635.35,expense
2025-09-15 00:00:00,3192.03,expense
2025-11-05 00:00:00,1491.63,expense
2025-02-03 00:00:00,4819.39,income
2025-05-27 00:00:00,9386.68,expense
2025-02-28 00:00:00,5573.33,expense
2025-07-21 00:00:00,7671.41,income
2025-08-14 00:00:00,8774.4,income
2025-04-26 00:00:00,2868.13,expense
2025-09-01 00:00:00,5244.42,income
2025-09-04 00:00:00,5480.95,income
2025-06-11 00:00:00,6994.98,income
2025-09-19 00:00:00,1624.78,income
2025-01-12 00:00:00,7705.59,expense
2025-09-26 00:00:00,8109.76,expense
2025-09-18 00:00:00,1115.71,expense
2025-01-08 00:00:00,4563.86,expense
2025-04-10 00:00:00,9297.56,expense
2025-09-11 00:00:00,4059.79,expense
2025-06-09 00:00:00,7992.71,income
2025-08-21 00:00:00,2938.93,expense
2025-11-18 00:00:00,7781.03,expense
2025-01-18 00:00:00,4472.23,expense
2025-05-28 00:00:00,6444.69,expense
2025-11-15 00:00:00,8688.6,income
2025-03-21 00:00:00,8509.99,income
2025-04-04 00:00:00,9557.44,expense
2025-07-30 00:00:00,4475.47,expense
2025-07-16 00:00:00,3549.89,expense
2025-10-02 00:00:00,8263.52,income
2025-08-07 00:00:00,3791.4,expense
2025-01-19 00:00:00,6596.79,income
2025-09-23 00:00:00,3619.19,expense
2025-09-24 00:00:00,3964.63,expense
2025-08-25 00:00:00,7145.37,income
2025-11-05 00:00:00,3435.54,income
2025-01-13 00:00:00,9745.5,income
2025-05-06 00:00:00,4603.14,expense
2025-11-23 00:00:00,7622.11,income
2025-09-12 00:00:00,5306.95,income
2025-08-03 00:00:00,1157.41,income
2025-10-28 00:00:00,3296.13,expense
2025-09-14 00:00:00,4880.9,income
2025-11-01 00:00:00,4119.29,expense
2025-08-27 00:00:00,4632.77,income
2025-08-09 00:00:00,3053.45,income
2025-02-13 00:00:00,7444.72,income
2025-08-31 00:00:00,2559.09,income
2025-11-05 00:00:00,1559.47,income
2025-04-08 00:00:00,8658.89,income
2025-02-23 00:00:00,2429.69,expense
2025-07-12 00:00:00,9204.75,income
2025-12-07 00:00:00,6246.91,income
2025-10-18 00:00:00,5092.58,expense
2025-03-25 00:00:00,1153.87,income
2025-03-27 00:00:00,5751.86,expense
2025-04-20 00:00:00,1203.22,income
2025-01-25 00:00:00,3250.64,expense
2025-02-15 00:00:00,7628.98,income
2025-11-19 00:00:00,1409.01,income
2025-07-14 00:00:00,8616.41,expense
2025-04-12 00:00:00,7990.92,expense
2025-08-05 00:00:00,5390.81,income
2025-10-04 00:00:00,2979.9,income
2025-12-11 00:00:00,7834.79,expense
2025-09-21 00:00:00,7139.85,income
2025-08-14 00:00:00,2088.43,income
2025-01-20 00:00:00,1175.26,expense
2025-12-16 00:00:00,6062.53,expense
2025-01-17 00:00:00,7513.55,expense
2025-11-05 00:00:00,1980.91,income
2025-04-16 00:00:00,8937.36,expense
2025-05-06 00:00:00,9418.29,expense
2025-05-12 00:00:00,9403.69,income
2025-07-29 00:00:00,1490.94,expense
2025-07-03 00:00:00,6588.57,expense
2025-02-17 00:00:00,5523.29,income
2025-05-05 00:00:00,8348.42,income
2025-10-26 00:00:00,9883.03,income
2025-12-04 00:00:00,3653.22,income
2025-12-26 00:00:00,8961.63,income
2025-08-19 00:00:00,7279.85,income
2025-04-11 00:00:00,4891.67,expense
2025-09-08 00:00:00,2947.0,income
2025-05-15 00:00:00,9712.07,expense
2025-12-29 00:00:00,9937.33,income
2025-08-11 00:00:00,4749.16,expense
2025-08-11 00:00:00,9543.4,income
2025-12-08 00:00:00,2245.38,income
2025-11-20 00:00:00,9351.7,income
2025-06-28 00:00:00,2632.97,expense
2025-01-19 00:00:00,6770.98,expense
2025-04-08 00:00:00,9965.95,expense
2025-07-31 00:00:00,2386.78,expense
2025-04-04 00:00:00,9309.59,income
2025-04-07 00:00:00,6281.43,income
2025-12-20 00:00:00,1321.04,expense
2025-10-15 00:00:00,4861.67,income
2025-11-07 00:00:00,6970.6,expense
2025-04-13 00:00:00,7358.1,expense
2025-07-03 00:00:00,6225.49,income
2025-09-14 00:00:00,2836.09,expense
2025-02-07 00:00:00,4533.62,expense
2025-11-08 00:00:00,1126.0,income
2025-01-18 00:00:00,3576.95,expense
2025-08-29 00:00:00,2747.6,income
2025-08-19 00:00:00,9323.57,expense
2025-03-21 00:00:00,2356.29,expense
2025-09-20 00:00:00,6982.98,income
2025-07-10 00:00:00,6795.9,expense
2025-10-08 00:00:00,6049.73,income
2025-02-25 00:00:00,2155.78,expense
3/11/2025,215.37,expense
2025-12-30 00:00:00,5041.3,expense
2025-05-04 00:00:00,5200.39,income
2025-12-06 00:00:00,3314.53,expense
2025-03-05 00:00:00,5696.96,income
2025-06-25 00:00:00,9715.24,income
2025-07-01 00:00:00,6941.25,income
2025-05-05 00:00:00,5665.55,expense
2025-10-24 00:00:00,6513.85,income
2025-12-01 00:00:00,7047.78,income
2025-07-08 00:00:00,4034.85,expense
2025-10-22 00:00:00,7920.96,income
2025-10-02 00:00:00,5316.45,expense
2025-03-13 00:00:00,5541.76,expense
2025-08-27 00:00:00,8047.24,income
2025-02-23 00:00:00,7048.22,expense
2025-12-14 00:00:00,5783.55,income
2025-08-04 00:00:00,2786.67,income
2025-01-10 00:00:00,8043.26,income
2025-01-27 00:00:00,6798.16,income
2025-04-13 00:00:00,4501.39,expense
2025-12-20 00:00:00,3524.09,income
2025-07-13 00:00:00,1881.33,expense
2025-04-30 00:00:00,8766.91,expense
2025-01-15 00:00:00,5321.11,income
2025-03-10 00:00:00,1443.87,expense
2025-12-31 00:00:00,4970.86,expense
4/12/2025,274.07,expense
2025-02-14 00:00:00,3464.4,income
2025-04-04 00:00:00,3272.93,expense
2025-11-16 00:00:00,2868.53,expense
2025-02-24 00:00:00,6509.16,expense
2025-05-19 00:00:00,7728.38,expense
2025-10-13 00:00:00,5576.44,income
1/19/2025,261.18,expense
2025-09-18 00:00:00,9932.68,expense
2025-09-29 00:00:00,3521.04,income
2025-12-10 00:00:00,6354.01,expense
2025-11-13 00:00:00,3539.17,income
2025-06-16 00:00:00,9755.14,expense
2025-03-15 00:00:00,3509.6,expense
2025-06-17 00:00:00,6475.27,income
2025-04-16 00:00:00,9221.7,income
2025-04-27 00:00:00,1309.57,expense
2025-03-21 00:00:00,3176.5,income
2025-08-03 00:00:00,9663.44,income
2025-07-21 00:00:00,5066.97,income
2025-10-28 00:00:00,3870.56,expense
2025-06-13 00:00:00,2076.82,expense
2025-12-29 00:00:00,7275.1,income
2025-01-12 00:00:00,8970.38,expense
2025-03-01 00:00:00,2613.51,expense
2025-01-23 00:00:00,7666.31,expense
2025-01-29 00:00:00,2511.62,expense
2025-02-14 00:00:00,6845.96,expense
2025-02-21 00:00:00,9116.65,income
2025-10-17 00:00:00,8842.99,income
2025-05-14 00:00:00,8506.26,expense
2025-10-02 00:00:00,4636.81,expense
2025-06-14 00:00:00,5662.7,income
2025-05-26 00:00:00,3078.72,income
2025-06-23 00:00:00,1220.98,expense
2025-06-01 00:00:00,7252.71,expense
2025-12-05 00:00:00,5014.67,income
2025-09-13 00:00:00,9528.85,expense
2025-05-24 00:00:00,6414.06,income
2025-05-18 00:00:00,4386.37,income
2025-06-17 00:00:00,4305.52,income
2025-04-01 00:00:00,5581.23,income
2025-11-15 00:00:00,3931.65,expense
2025-08-29 00:00:00,2753.77,income
6/13/2025,218.77,expense
2025-11-23 00:00:00,3991.52,income
2025-06-21 00:00:00,4844.88,expense
3/22/2025,264.13,expense
2025-10-27 00:00:00,9163.96,income
2025-04-20 00:00:00,3849.26,expense
1/26/2025,275.11,expense
2025-05-17 00:00:00,7127.62,expense
2025-11-30 00:00:00,9724.51,expense
2025-10-22 00:00:00,9625.71,income
2025-06-19 00:00:00,3543.97,expense
2025-01-14 00:00:00,5259.17,income
2025-02-18 00:00:00,9336.22,income
2025-01-26 00:00:00,5162.4,income
2025-12-28 00:00:00,6585.84,income
2025-10-30 00:00:00,3426.06,expense
2025-01-11 00:00:00,7684.13,expense
2025-10-20 00:00:00,3322.12,income
2025-10-02 00:00:00,6910.68,expense
2025-05-11 00:00:00,5255.43,expense
2025-02-20 00:00:00,6500.46,income
2025-05-15 00:00:00,1971.84,income
2025-09-12 00:00:00,8324.72,expense
2025-06-20 00:00:00,9155.7,income
2025-06-08 00:00:00,1619.81,expense
2025-11-17 00:00:00,9727.26,expense
5/30/2025,228.8,expense
2025-01-18 00:00:00,7419.76,income
2025-10-26 00:00:00,1386.29,income
2025-06-19 00:00:00,1220.7,income
2025-03-02 00:00:00,2237.02,expense
2025-11-10 00:00:00,8682.26,income
2025-06-30 00:00:00,1907.42,expense
2025-08-15 00:00:00,6588.43,income
2025-10-10 00:00:00,3546.1,income
2025-10-31 00:00:00,9608.1,income
2025-09-05 00:00:00,2877.99,expense
2/21/2025,245.57,expense
2025-03-15 00:00:00,2409.07,expense
2025-03-11 00:00:00,9123.41,expense
2025-04-02 00:00:00,8379.88,income
2025-10-15 00:00:00,5185.21,income
2025-03-14 00:00:00,3096.47,income
2025-12-13 00:00:00,7521.67,expense
2025-11-06 00:00:00,8632.28,income
2025-09-09 00:00:00,4140.4,expense
2025-07-20 00:00:00,5013.95,income
2025-12-01 00:00:00,4158.26,income
2025-05-24 00:00:00,1406.7,expense
2025-09-26 00:00:00,9105.97,income
2025-02-03 00:00:00,1409.58,income
2025-07-29 00:00:00,5145.33,expense
2025-06-18 00:00:00,8009.64,expense
2025-10-11 00:00:00,1784.0,expense
2025-03-02 00:00:00,9108.05,expense
2025-08-26 00:00:00,3342.05,expense
2025-04-16 00:00:00,6793.42,expense
2025-02-07 00:00:00,9486.04,expense
2025-10-30 00:00:00,8614.86,expense
2025-09-23 00:00:00,5273.92,income
2025-09-24 00:00:00,2831.79,expense
2025-08-09 00:00:00,4853.64,expense
2025-05-25 00:00:00,7164.17,income
2025-07-11 00:00:00,2197.91,expense
2025-03-17 00:00:00,4125.34,expense
2025-12-31 00:00:00,6534.83,expense
2025-01-08 00:00:00,6785.33,expense
2025-01-02 00:00:00,1333.1,expense
2025-09-21 00:00:00,7134.35,expense
2025-12-24 00:00:00,1037.23,expense
2025-04-18 00:00:00,8519.33,expense
2025-11-17 00:00:00,8593.64,income
2025-09-02 00:00:00,3769.85,expense
2025-03-06 00:00:00,5817.29,income
2025-02-17 00:00:00,3935.43,income
2025-04-13 00:00:00,9386.16,income
2025-08-01 00:00:00,8865.29,income
2025-06-13 00:00:00,8769.17,income
2025-02-14 00:00:00,9535.52,income
2025-08-20 00:00:00,3218.63,income
2025-01-16 00:00:00,6650.75,expense
2025-12-13 00:00:00,7547.41,expense
2025-07-17 00:00:00,1749.15,income
2025-07-21 00:00:00,2565.6,income
2025-11-21 00:00:00,3663.46,expense
2025-02-23 00:00:00,2662.5,income
2025-06-23 00:00:00,4707.1,expense
2025-11-22 00:00:00,4583.03,income
2025-08-19 00:00:00,3366.29,income
2025-11-04 00:00:00,4314.68,expense
2025-03-27 00:00:00,3463.66,expense
2025-11-22 00:00:00,1793.27,expense
2025-03-05 00:00:00,7712.61,expense
2025-08-12 00:00:00,1957.8,income
2025-05-20 00:00:00,1409.62,income
2025-08-05 00:00:00,4476.51,expense
2025-12-04 00:00:00,3025.0,expense
2025-03-05 00:00:00,7260.98,income
2025-05-16 00:00:00,4907.15,expense
2025-09-04 00:00:00,6937.09,income
2025-01-19 00:00:00,1522.31,expense
2025-03-25 00:00:00,5434.95,income
2025-02-25 00:00:00,2721.89,expense
2025-06-25 00:00:00,4783.51,expense
2025-05-15 00:00:00,3283.54,expense
2025-11-04 00:00:00,8540.97,expense
2025-10-14 00:00:00,6937.27,expense
2025-07-16 00:00:00,1313.14,expense
2025-11-30 00:00:00,9088.95,expense
2025-05-30 00:00:00,3504.13,income
2025-10-08 00:00:00,9783.6,expense
2025-05-02 00:00:00,4272.92,income
2025-01-27 00:00:00,6440.75,income
2025-10-28 00:00:00,2116.3,expense
2025-01-24 00:00:00,1063.92,income
2025-04-11 00:00:00,5595.66,income
2025-07-26 00:00:00,3973.2,income
2025-01-06 00:00:00,8368.89,income
2025-07-14 00:00:00,7822.12,expense
2025-09-29 00:00:00,4416.18,expense
2025-04-10 00:00:00,1295.64,expense
2025-06-27 00:00:00,6523.17,income
2025-06-25 00:00:00,1306.44,income
2025-05-14 00:00:00,4777.63,income
2025-12-13 00:00:00,3867.48,income
2025-04-08 00:00:00,9733.23,expense
2025-07-08 00:00:00,4835.47,expense
2025-07-25 00:00:00,3213.91,expense
2025-09-05 00:00:00,8615.43,expense
2025-02-16 00:00:00,3932.89,income
2025-11-20 00:00:00,9268.02,income
2025-09-27 00:00:00,3785.34,expense
2025-03-04 00:00:00,7704.94,income
2025-10-28 00:00:00,6460.37,income
2025-07-29 00:00:00,1097.86,income
2025-12-02 00:00:00,3848.27,income
2025-06-03 00:00:00,1469.01,expense
2025-04-23 00:00:00,1134.87,income
2025-01-22 00:00:00,9994.75,income
2025-10-09 00:00:00,7611.27,expense
4/1/2025,8000.0,income
1/1/2025,8000.0,income
2025-09-08 00:00:00,6002.28,income
2025-09-23 00:00:00,4234.32,expense
2/25/2025,262.05,expense
2025-02-18 00:00:00,1042.86,income
5/8/2025,219.07,expense
2025-09-17 00:00:00,2151.06,income
2025-09-05 00:00:00,5981.02,expense
2025-03-05 00:00:00,1270.38,income
2025-12-02 00:00:00,3246.92,income
2025-02-05 00:00:00,4339.6,income
2025-08-06 00:00:00,4338.49,income
2025-08-08 00:00:00,5694.81,income
2025-02-03 00:00:00,9819.13,income
2025-10-27 00:00:00,8359.08,expense
2025-10-29 00:00:00,4305.14,income
2025-10-10 00:00:00,2462.01,income
2025-04-06 00:00:00,9557.01,income
2025-08-20 00:00:00,4779.35,income
2025-05-26 00:00:00,8649.5,income
2025-03-16 00:00:00,4877.18,expense
2025-01-28 00:00:00,7488.45,expense
2025-06-16 00:00:00,3520.58,expense
2025-07-31 00:00:00,9345.79,income
2025-09-01 00:00:00,9182.93,income
2025-07-06 00:00:00,2138.3,expense
2025-08-12 00:00:00,7441.27,expense
2025-07-27 00:00:00,4188.9,income
2025-01-08 00:00:00,5941.87,expense
2025-12-30 00:00:00,1745.99,expense
2025-11-30 00:00:00,7376.09,expense
2025-01-06 00:00:00,6587.32,income
2025-08-02 00:00:00,5671.61,expense
2025-09-09 00:00:00,5824.0,income
2025-08-18 00:00:00,5793.03,expense
2025-06-15 00:00:00,7972.38,income
2025-01-17 00:00:00,6288.79,income
2025-01-07 00:00:00,3356.03,expense
2025-08-08 00:00:00,7602.24,income
2025-06-16 00:00:00,3461.65,income
2025-05-06 00:00:00,5443.07,expense
2025-09-09 00:00:00,6071.19,expense
2025-08-07 00:00:00,7485.25,expense
2025-02-04 00:00:00,7687.15,income
2025-10-10 00:00:00,3752.97,income
2025-07-06 00:00:00,1758.67,income
5/27/2025,211.51,expense
2025-05-21 00:00:00,1910.85,income
2025-12-26 00:00:00,3280.57,expense
2025-05-25 00:00:00,3608.09,expense
2025-11-10 00:00:00,7370.76,income
2025-08-10 00:00:00,1986.61,expense
2025-02-02 00:00:00,3129.92,expense
2025-03-01 00:00:00,2355.84,expense
3/4/2025,210.24,expense
2025-10-19 00:00:00,7695.68,income
2025-12-29 00:00:00,7256.45,expense
2025-10-06 00:00:00,5932.69,expense
2025-05-25 00:00:00,1240.31,expense
2025-04-14 00:00:00,2173.0,income
2025-03-21 00:00:00,3653.01,expense
2025-01-19 00:00:00,9891.55,expense
2025-08-08 00:00:00,9996.53,expense
2025-10-25 00:00:00,4606.99,expense
2025-05-27 00:00:00,6843.74,income
2025-12-28 00:00:00,1621.23,income
2025-07-17 00:00:00,6491.49,expense
2/20/2025,254.45,expense
2025-07-31 00:00:00,2264.3,income
2025-02-06 00:00:00,6239.65,expense
2025-08-09 00:00:00,7465.25,expense
2025-01-20 00:00:00,5858.58,expense
2025-01-01 00:00:00,1622.56,expense
2025-03-24 00:00:00,9955.33,expense
2025-08-31 00:00:00,4985.07,income
2025-02-13 00:00:00,6734.37,expense
2025-10-27 00:00:00,8779.5,income
2025-03-24 00:00:00,1493.67,expense
2025-01-04 00:00:00,6841.68,income
2025-02-17 00:00:00,7060.53,income
2025-08-19 00:00:00,7640.6,expense
2025-10-17 00:00:00,5548.52,income
2025-06-01 00:00:00,6558.71,income
2025-01-06 00:00:00,9081.43,income
2025-01-11 00:00:00,1926.42,expense
2025-10-22 00:00:00,2668.49,income
4/20/2025,278.91,expense
2025-11-21 00:00:00,7837.23,expense
2025-10-07 00:00:00,7716.21,income
2025-03-13 00:00:00,1572.17,expense
2025-02-26 00:00:00,6542.28,expense
2025-12-02 00:00:00,6767.33,expense
2025-03-30 00:00:00,2563.16,income
2025-03-22 00:00:00,8626.51,expense
2025-10-11 00:00:00,9124.35,income
2025-12-11 00:00:00,4928.65,expense
2025-05-13 00:00:00,8975.95,expense
2025-04-10 00:00:00,3242.98,income
2025-09-19 00:00:00,3573.39,income
2025-11-02 00:00:00,9851.68,income
2025-11-20 00:00:00,8570.01,expense
2025-05-05 00:00:00,8088.64,income
2025-02-02 00:00:00,1581.01,expense
2025-12-25 00:00:00,4280.3,income
2025-07-23 00:00:00,6134.83,expense
2025-05-15 00:00:00,6122.26,expense
2025-03-30 00:00:00,8146.01,income
2025-11-14 00:00:00,8069.25,expense
2025-06-06 00:00:00,2735.96,expense
2025-09-13 00:00:00,4769.71,income
5/21/2025,228.02,expense
2025-01-26 00:00:00,3435.41,expense
2025-01-07 00:00:00,1445.29,income
2025-03-05 00:00:00,5865.81,income
2025-03-31 00:00:00,9928.94,expense
2025-11-25 00:00:00,2914.06,income
2025-12-12 00:00:00,5700.44,expense
2025-08-19 00:00:00,2014.74,expense
2025-09-28 00:00:00,4783.07,expense
2025-03-18 00:00:00,3153.86,expense
2025-04-27 00:00:00,9898.31,income
2025-05-02 00:00:00,4569.25,income
2025-07-26 00:00:00,4533.86,income
2025-11-15 00:00:00,4579.86,income
2025-05-21 00:00:00,4931.46,income
2025-11-09 00:00:00,5955.12,expense
2025-02-16 00:00:00,2106.85,income
2025-06-05 00:00:00,4503.09,expense
2025-04-25 00:00:00,3117.5,expense
2025-01-26 00:00:00,3624.51,income
2025-12-08 00:00:00,1135.81,expense
2025-09-18 00:00:00,6904.12,income
2025-02-12 00:00:00,2140.68,income
2025-05-23 00:00:00,1340.25,income
2025-07-03 00:00:00,4069.45,expense
2025-09-29 00:00:00,8323.94,income
6/5/2025,219.98,expense
2025-02-06 00:00:00,8361.52,expense
2025-12-01 00:00:00,1987.25,income
2025-03-05 00:00:00,2065.01,expense
2025-02-03 00:00:00,5634.22,income
2025-04-25 00:00:00,4072.08,expense
2025-05-26 00:00:00,7699.89,expense
2025-03-23 00:00:00,1217.12,expense
2025-09-02 00:00:00,1353.84,expense
6/4/2025,231.47,expense
2025-10-18 00:00:00,6814.38,income
2025-11-09 00:00:00,7636.83,expense
2025-01-28 00:00:00,2189.74,expense
2025-04-22 00:00:00,7242.81,expense
2025-01-09 00:00:00,3039.56,income
2025-07-02 00:00:00,4898.09,expense
2025-10-28 00:00:00,2714.76,expense
2025-09-24 00:00:00,8744.12,expense
5/15/2025,215.09,expense
2025-06-29 00:00:00,4747.47,income
2025-01-16 00:00:00,4975.02,expense
2025-05-08 00:00:00,4933.04,expense
2025-07-06 00:00:00,4562.42,income
2025-10-16 00:00:00,6335.2,expense
2025-12-17 00:00:00,4823.19,income
2025-05-29 00:00:00,2439.06,income
2025-11-30 00:00:00,1871.58,income
2025-05-25 00:00:00,2208.87,expense
2025-12-11 00:00:00,9483.8,expense
2025-06-16 00:00:00,3768.7,expense
2025-07-14 00:00:00,4229.03,expense
2025-04-26 00:00:00,9595.39,expense
2025-08-05 00:00:00,9349.34,income
2025-06-01 00:00:00,6092.1,expense
2025-05-05 00:00:00,1198.05,expense
1/9/2025,222.65,expense
2025-11-22 00:00:00,8562.03,income
2025-11-30 00:00:00,5537.04,expense
2025-11-25 00:00:00,1670.1,expense
2025-12-16 00:00:00,8052.18,income
2025-10-05 00:00:00,5168.05,expense
2025-01-22 00:00:00,5359.27,income
2025-02-13 00:00:00,3590.19,income
2025-11-10 00:00:00,1936.87,expense
2025-08-23 00:00:00,8282.68,income
2025-09-03 00:00:00,3135.15,expense
2025-02-18 00:00:00,8799.76,income
6/11/2025,237.11,expense
2025-05-25 00:00:00,4159.25,income
2025-04-04 00:00:00,9141.49,expense
2025-09-08 00:00:00,2182.29,income
2025-04-06 00:00:00,7978.16,expense
2025-08-18 00:00:00,4551.12,expense
2025-06-09 00:00:00,9289.68,income
2025-01-18 00:00:00,6698.43,income
2025-09-21 00:00:00,6858.42,expense
2025-09-15 00:00:00,2941.53,income
2025-09-14 00:00:00,5673.7,income
2025-12-29 00:00:00,1466.92,income
2025-03-24 00:00:00,5084.07,expense
2025-11-21 00:00:00,9721.49,income
2025-12-08 00:00:00,9131.89,expense
2025-06-30 00:00:00,5077.11,income
2025-06-02 00:00:00,7449.02,expense
2025-11-26 00:00:00,4194.72,expense
2025-07-20 00:00:00,7584.88,expense
2025-10-05 00:00:00,8097.85,income
2025-04-13 00:00:00,5019.61,income
2025-03-03 00:00:00,6143.73,income
2025-02-10 00:00:00,4853.47,income
2025-02-23 00:00:00,5782.52,expense
2025-05-02 00:00:00,2102.95,expense
2025-07-06 00:00:00,2556.46,income
2025-02-25 00:00:00,6026.06,expense
5/11/2025,249.57,expense
2025-10-21 00:00:00,8961.31,income
2025-07-28 00:00:00,2512.13,expense
2025-01-08 00:00:00,2016.92,expense
2025-11-19 00:00:00,8149.26,expense
2025-10-23 00:00:00,8197.95,expense
2025-03-28 00:00:00,6043.57,expense
2025-04-14 00:00:00,1790.75,income
2025-12-15 00:00:00,4398.06,expense
2025-04-30 00:00:00,7131.95,income
1/4/2025,294.43,expense
2025-07-07 00:00:00,5470.39,income
2025-10-05 00:00:00,4257.81,income
2025-12-16 00:00:00,3567.54,expense
2025-01-17 00:00:00,9113.78,expense
2025-12-27 00:00:00,4601.84,expense
2025-11-08 00:00:00,9105.7,income
2025-12-17 00:00:00,2880.11,expense
2025-07-12 00:00:00,8716.54,income
2025-01-09 00:00:00,4990.62,expense
2025-06-30 00:00:00,3335.88,income
2025-06-21 00:00:00,1298.62,expense
2025-07-25 00:00:00,3461.95,income
2/14/2025,231.88,expense
2025-12-13 00:00:00,3940.2,expense
2025-06-24 00:00:00,8164.4,expense
2025-02-21 00:00:00,6437.26,income
2025-11-11 00:00:00,7348.87,expense
2025-02-24 00:00:00,2748.31,income
2025-03-20 00:00:00,1478.08,income
2025-12-03 00:00:00,9980.27,expense
2025-09-14 00:00:00,1231.98,income
2025-06-10 00:00:00,5826.22,income
2025-01-19 00:00:00,9969.75,expense
2025-06-09 00:00:00,7047.16,income
2025-04-06 00:00:00,1741.83,income
2025-12-15 00:00:00,3332.2,income
1/27/2025,214.88,expense
2025-07-27 00:00:00,2294.25,expense
2025-12-10 00:00:00,9530.06,expense
2025-11-23 00:00:00,7203.43,expense
2025-06-22 00:00:00,6629.37,income
2025-04-14 00:00:00,7912.02,income
2025-10-29 00:00:00,9653.54,income
2025-05-27 00:00:00,6172.92,expense
2025-03-08 00:00:00,6138.18,expense
2025-07-14 00:00:00,2550.43,expense
3/30/2025,259.99,expense
2025-05-21 00:00:00,5395.71,expense
2025-10-02 00:00:00,3950.31,expense
2025-08-06 00:00:00,9235.18,income
2025-09-03 00:00:00,9866.14,income
2025-10-18 00:00:00,5979.07,expense
2025-02-27 00:00:00,7952.0,expense
